trial,trigger,latency,scene_category,old,behavior,subsequent_memory
401,2111,1038832,natural,old,hit,subsequent_remembered
402,2049,1040416,natural,new,correctreject,na
403,1121,1042372,manmade,old,miss,subsequent_remembered
404,2031,1044606,natural,new,falsealarm,subsequent_remembered
405,2039,1046991.5,natural,new,falsealarm,na
406,2030,1049549,natural,new,falsealarm,subsequent_forgotten
407,2049,1052626,natural,new,correctreject,na
408,1129,1054466,manmade,old,miss,na
409,1119,1056365.5,manmade,old,hit,na
410,2119,1059634,natural,old,hit,na
411,1030,1060950.5,manmade,new,falsealarm,subsequent_forgotten
412,2049,1062363,natural,new,correctreject,na
413,1119,1064676,manmade,old,hit,na
414,2040,1066593.5,natural,new,correctreject,subsequent_forgotten
415,2049,1069410.5,natural,new,correctreject,na
416,2120,1071544,natural,old,miss,subsequent_forgotten
417,2119,1075347.5,natural,old,hit,na
418,2111,1077556.5,natural,old,hit,subsequent_remembered
419,2041,1079041,natural,new,correctreject,subsequent_remembered
420,1111,1082011,manmade,old,hit,subsequent_remembered
421,1121,1083394,manmade,old,miss,subsequent_remembered
422,2049,1085582,natural,new,correctreject,na
423,1031,1088241.5,manmade,new,falsealarm,subsequent_remembered
424,2120,1089637,natural,old,miss,subsequent_forgotten
425,1129,1092843,manmade,old,miss,na
426,1039,1096456,manmade,new,falsealarm,na
427,1040,1098982,manmade,new,correctreject,subsequent_forgotten
428,2119,1102186.5,natural,old,hit,na
429,2049,1119172,natural,new,correctreject,na
430,1119,1120859.5,manmade,old,hit,na
431,1041,1122756,manmade,new,correctreject,subsequent_remembered
432,2039,1124175,natural,new,falsealarm,na
433,1111,1125462,manmade,old,hit,subsequent_remembered
434,1111,1127713.5,manmade,old,hit,subsequent_remembered
435,2119,1129782,natural,old,hit,na
436,1119,1131035.5,manmade,old,hit,na
437,1041,1133058,manmade,new,correctreject,subsequent_remembered
438,2049,1135154.5,natural,new,correctreject,na
439,2041,1137938,natural,new,correctreject,subsequent_remembered
440,1049,1139673.5,manmade,new,correctreject,na
441,1040,1141704.5,manmade,new,correctreject,subsequent_forgotten
442,2049,1144149,natural,new,correctreject,na
443,2129,1145678.5,natural,old,miss,na
444,2031,1148474,natural,new,falsealarm,subsequent_remembered
445,1119,1162276,manmade,old,hit,na
446,2049,1163768.5,natural,new,correctreject,na
447,1041,1165250,manmade,new,correctreject,subsequent_remembered
448,1049,1167508,manmade,new,correctreject,na
449,1041,1169071.5,manmade,new,correctreject,subsequent_remembered
450,2120,1172153.5,natural,old,miss,subsequent_forgotten
451,2049,1174364.5,natural,new,correctreject,na
452,1041,1176418.5,manmade,new,correctreject,subsequent_remembered
453,1049,1178893.5,manmade,new,correctreject,na
454,2129,1180574,natural,old,miss,na
455,1111,1183327,manmade,old,hit,subsequent_remembered
456,1041,1185514,manmade,new,correctreject,subsequent_remembered
457,2111,1187909.5,natural,old,hit,subsequent_remembered
458,2049,1189457,natural,new,correctreject,na
459,1110,1192995.5,manmade,old,hit,subsequent_forgotten
460,1041,1195375.5,manmade,new,correctreject,subsequent_remembered
461,1110,1197757,manmade,old,hit,subsequent_forgotten
462,1111,1201218,manmade,old,hit,subsequent_remembered
463,2111,1202523,natural,old,hit,subsequent_remembered
464,2111,1203702,natural,old,hit,subsequent_remembered
465,1121,1205583.5,manmade,old,miss,subsequent_remembered
466,2129,1207769,natural,old,miss,na
467,1039,1211197,manmade,new,falsealarm,na
468,1041,1213461,manmade,new,correctreject,subsequent_remembered
469,1049,1216136,manmade,new,correctreject,na
470,2031,1220621,natural,new,falsealarm,subsequent_remembered
471,1119,1222529.5,manmade,old,hit,na
472,1039,1223800,manmade,new,falsealarm,na
473,1031,1225275,manmade,new,falsealarm,subsequent_remembered
474,2039,1226871.5,natural,new,falsealarm,na
475,1031,1228829,manmade,new,falsealarm,subsequent_remembered
476,1111,1231899.5,manmade,old,hit,subsequent_remembered
477,2049,1233761.5,natural,new,correctreject,na
478,2040,1235628,natural,new,correctreject,subsequent_forgotten
479,1120,1237038,manmade,old,miss,subsequent_forgotten
480,1110,1238613,manmade,old,hit,subsequent_forgotten
481,2049,1241024,natural,new,correctreject,na
482,2111,1243256.5,natural,old,hit,subsequent_remembered
483,1129,1244814,manmade,old,miss,na
484,2129,1254738.5,natural,old,miss,na
485,1129,1256404,manmade,old,miss,na
486,1041,1259337,manmade,new,correctreject,subsequent_remembered
487,2049,1261598.5,natural,new,correctreject,na
488,2041,1263384,natural,new,correctreject,subsequent_remembered
489,1129,1265226.5,manmade,old,miss,na
490,1049,1275488.5,manmade,new,correctreject,na
491,1111,1277391,manmade,old,hit,subsequent_remembered
492,2119,1278804,natural,old,hit,na
493,1119,1280837,manmade,old,hit,na
494,1119,1282070.5,manmade,old,hit,na
495,2031,1284006,natural,new,falsealarm,subsequent_remembered
496,1049,1285510.5,manmade,new,correctreject,na
497,2031,1287454.5,natural,new,falsealarm,subsequent_remembered
