trial,trigger,latency,scene_category,old,behavior,subsequent_memory
572,2041,1090357.5,natural,new,correctreject,subsequent_remembered
573,2049,1091704,natural,new,correctreject,na
574,2041,1092984,natural,new,correctreject,subsequent_remembered
575,2119,1094683.5,natural,old,hit,na
576,2110,1096132.5,natural,old,hit,subsequent_forgotten
577,2049,1098032,natural,new,correctreject,na
578,2111,1099654.5,natural,old,hit,subsequent_remembered
579,1041,1101073,manmade,new,correctreject,subsequent_remembered
580,2049,1102547,natural,new,correctreject,na
581,2040,1104464,natural,new,correctreject,subsequent_forgotten
582,2111,1112238.5,natural,old,hit,subsequent_remembered
583,2039,1113679.5,natural,new,falsealarm,na
584,1111,1115371.5,manmade,old,hit,subsequent_remembered
585,1041,1116687.5,manmade,new,correctreject,subsequent_remembered
586,1039,1118653,manmade,new,falsealarm,na
587,1110,1120313,manmade,old,hit,subsequent_forgotten
588,2031,1121919.5,natural,new,falsealarm,subsequent_remembered
589,1111,1123179,manmade,old,hit,subsequent_remembered
590,2039,1124305,natural,new,falsealarm,na
591,2119,1125866.5,natural,old,hit,na
592,2111,1127576.5,natural,old,hit,subsequent_remembered
593,1041,1129532,manmade,new,correctreject,subsequent_remembered
594,2119,1130781.5,natural,old,hit,na
595,1111,1132261,manmade,old,hit,subsequent_remembered
596,1039,1134390.5,manmade,new,falsealarm,na
597,2120,1136602,natural,old,miss,subsequent_forgotten
598,2119,1138036.5,natural,old,hit,na
599,1119,1139249,manmade,old,hit,na
600,2129,1140539,natural,old,miss,na
601,1041,1143068,manmade,new,correctreject,subsequent_remembered
602,1049,1144706.5,manmade,new,correctreject,na
603,2111,1147056,natural,old,hit,subsequent_remembered
604,2041,1152135,natural,new,correctreject,subsequent_remembered
605,1119,1156158.5,manmade,old,hit,na
606,1039,1157697,manmade,new,falsealarm,na
607,1119,1159041,manmade,old,hit,na
608,2119,1160454,natural,old,hit,na
609,1119,1162128,manmade,old,hit,na
610,2041,1163623,natural,new,correctreject,subsequent_remembered
611,1129,1165123,manmade,old,miss,na
612,2111,1166167.5,natural,old,hit,subsequent_remembered
613,1119,1167314,manmade,old,hit,na
614,1049,1168363.5,manmade,new,correctreject,na
615,2031,1170677.5,natural,new,falsealarm,subsequent_remembered
616,2119,1171927,natural,old,hit,na
617,1111,1172976.5,manmade,old,hit,subsequent_remembered
618,1119,1174846.5,manmade,old,hit,na
